,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-03-03 00:37:00,43952.68,43954.87,43954.88,43957.06,43959.67,43959.68,43959.89,43960.21,43962.82,43964.87,0.09,0.04174436,0.09,0.01,0.07185042,0.052,0.04340116,0.03400905,0.37851703,0.37284777,43933.83,43933.18,43933.17,43931.27,43930.82,43928.56,43926.23,43922.7,43920.19,43920.18,0.23825564,0.76252444,0.15,0.04,0.00568582,0.03463818,0.02274922,0.11088395,0.01407886,0.05
2022-03-03 00:37:00,43993.95,43997.26,43997.27,43997.28,43999.89,43999.9,44000.89,44002.93,44003.11,44004.25,0.09,0.01,0.04174436,0.39073014,0.07573184,0.057,0.03485357,0.37080866,0.02272844,0.15,43974.64,43972.77,43972.64,43968.76,43965.66,43965.59,43964.0,43963.99,43960.91,43960.9,0.04,0.23825564,0.74682271,0.057,0.02272844,0.02272845,0.07655018,0.0347837,0.4576396,0.15
2022-03-03 00:37:00,43989.66,43998.25,43998.26,43998.27,43999.55,44000.88,44005.04,44005.95,44006.5,44011.89,0.057,0.04174436,0.01,0.39587309,0.06713533,0.38419001,0.571,0.03466435,0.04545236,0.00201822,43975.86,43975.85,43975.77,43974.44,43968.27,43967.4,43966.44,43966.16,43964.44,43964.43,0.24825564,0.39096435,0.36005693,0.04,0.00568582,0.48797004,0.04545428,0.15,0.06362186,0.03400284
2022-03-03 00:46:00,43968.38,43968.39,43968.42,43974.08,43974.09,43974.11,43977.69,43977.89,43978.78,43979.92,0.057,0.052,0.09,0.04174436,0.07156873,0.36552587,0.39721733,0.04548155,0.03335971,0.06,43950.23,43950.22,43948.77,43948.76,43944.29,43941.54,43941.43,43938.38,43937.39,43935.97,0.01,0.23825564,0.39828885,0.37445118,0.0334689,0.0227401,0.48940689,0.07156873,0.02274212,0.057
2022-03-03 00:46:00,43989.72,43990.93,43990.95,43992.58,43992.59,43993.34,43993.66,43997.73,43997.74,43997.77,0.09,0.02273379,0.02273378,0.01,0.09149739,0.052,0.04782181,0.07467509,0.04174436,0.77224196,43970.79,43970.78,43970.55,43970.48,43964.05,43963.43,43961.84,43959.06,43959.05,43955.51,0.338,0.23825564,0.37986888,0.38405931,0.04,0.06547654,0.057,0.15,0.03453281,0.15
2022-03-03 00:46:00,43988.94,43989.16,43992.99,43994.26,43994.49,43995.1,43997.41,43997.42,43997.43,43997.89,0.09,0.057,0.045,0.02273183,0.02273174,0.04613106,0.04174436,0.08965849,0.0338732,0.46561504,43975.91,43968.07,43964.59,43960.84,43959.4,43959.05,43955.51,43952.93,43952.92,43952.91,0.73775494,0.04,0.0967994,0.057,0.23825564,0.03453281,0.15,0.15,0.02273371,0.02273371
2022-03-03 00:46:00,44004.74,44004.75,44006.92,44008.67,44008.68,44009.03,44009.16,44013.13,44013.14,44013.88,0.33166379,0.09,0.052,0.01,0.02272423,0.02272405,0.03364084,0.39035851,0.03729026,0.00568582,43984.3,43983.61,43980.22,43977.38,43971.74,43971.6,43966.93,43966.49,43966.38,43966.07,0.28,0.76038954,0.04,0.03407391,0.08320581,0.02272405,0.01406311,0.15,0.03446908,0.00213526
2022-03-03 00:46:00,43976.88,43983.02,43984.67,43984.68,43987.16,43987.27,43987.72,43987.83,43988.53,43990.99,0.057,0.03475593,0.01,0.12079405,0.76801222,0.04915577,0.02273526,0.0227352,0.052,0.571,43962.09,43962.05,43962.04,43957.51,43955.94,43955.51,43953.27,43952.14,43950.66,43950.65,0.28,0.01,0.76038621,0.04,0.00568582,0.15,0.43846416,0.15,0.12082561,0.04546982
2022-03-03 00:50:00,43966.5,43966.62,43967.24,43967.65,43969.51,43971.21,43972.03,43972.95,43972.96,43973.78,0.09,0.02274582,0.29104,0.057,0.02274428,0.04948356,0.052,0.79041198,0.06,0.044,43946.19,43946.17,43940.62,43938.23,43938.22,43937.31,43931.12,43928.57,43925.61,43924.84,0.28,0.76619445,0.04,0.11755146,0.03414161,0.057,0.02274471,0.02274608,0.13918383,0.17813681
2022-03-03 00:50:00,44003.26,44003.55,44006.61,44009.14,44009.15,44009.25,44013.91,44014.04,44014.24,44014.69,0.09,0.06,0.03445288,0.08868323,0.04688164,0.79427636,0.15,0.00206405,0.02272396,0.02272234,43981.29,43980.36,43978.96,43978.54,43978.16,43978.01,43976.59,43974.76,43974.75,43974.37,0.09,0.052,0.01,0.28,0.39262558,0.04,0.75894882,0.09061031,0.46229256,0.03446821
2022-03-03 00:50:00,44063.1,44065.27,44065.28,44065.29,44065.81,44067.49,44067.5,44068.01,44070.03,44070.04,0.09,0.0055,0.1329845,0.37040011,0.09,0.38053103,0.04093744,0.126688,0.081295,0.02269081,44043.26,44043.25,44043.24,44043.0,44041.35,44034.96,44034.95,44029.94,44029.93,44029.92,0.01,0.1470155,0.379791,0.057,0.03361551,0.37927115,0.07776186,0.15,0.05487984,0.02269189
2022-03-03 00:50:00,44012.36,44013.85,44013.86,44015.36,44016.62,44016.63,44016.64,44018.77,44019.69,44021.47,0.09,0.0055,0.052,0.057,0.13456518,0.37726079,0.052,0.00190388,0.38494378,0.08481535,43989.78,43988.8,43988.79,43988.57,43988.52,43986.68,43985.65,43985.64,43983.8,43982.01,0.09,0.01,0.14543482,0.09,0.38743447,0.3866245,0.08481535,0.49121608,0.04,0.04543668
2022-03-03 00:56:00,43984.41,43992.92,43992.93,43992.94,43996.36,43998.04,43998.67,43998.68,43998.95,44000.19,0.057,0.0055,0.13456518,0.76316672,0.052,0.00189869,0.07636187,0.03328537,0.571,0.02272882,43966.88,43966.36,43964.07,43963.32,43963.3,43963.0,43962.99,43962.15,43961.9,43961.02,0.052,0.09,0.02272808,0.14543482,0.47053682,0.38735181,0.00568582,0.39514265,0.02272919,0.0752698
2022-03-03 00:56:00,43988.56,43991.73,43992.42,43998.4,43998.41,43998.42,43999.01,43999.02,44001.19,44001.68,0.09,0.057,0.052,0.13456518,0.78036846,0.052,0.06409164,0.03388524,0.02272911,0.02272886,43973.52,43973.51,43968.2,43966.29,43965.09,43965.08,43964.89,43964.87,43964.76,43964.24,0.01,0.75920003,0.00568582,0.03387783,0.14543482,0.47307272,0.06328858,0.44389579,0.04,0.04545772
2022-03-03 00:56:00,43995.88,43996.52,44000.2,44000.21,44000.22,44000.48,44000.63,44000.64,44001.53,44001.81,0.09,0.00198598,0.0055,0.13456518,0.03481426,0.052,0.37712409,0.052,0.37561471,0.04545662,43974.41,43973.52,43973.51,43971.26,43970.99,43970.21,43966.31,43966.3,43966.29,43963.42,0.09,0.01,0.052,0.14543482,0.057,0.44389579,0.09193221,0.77299607,0.03387783,0.02272872
2022-03-03 00:56:00,43985.33,43987.46,43987.47,43987.58,43994.19,43994.2,43994.21,43995.25,43995.9,43996.03,0.09,0.057,0.09,0.2721909,0.13442115,0.3832016,0.052,0.02273206,0.052,0.30102749,43972.46,43970.7,43970.69,43965.32,43963.41,43961.04,43961.03,43961.01,43957.84,43957.68,0.03482134,0.01,0.77889715,0.00568582,0.04,0.10574596,0.14557885,0.15,0.057,0.02273206
2022-03-03 00:56:00,43975.77,43976.05,43976.06,43977.46,43977.51,43977.52,43977.53,43980.49,43980.5,43985.39,0.09,0.13442115,0.36285094,0.16924588,0.0055,0.38060942,0.36380566,0.052,0.03347548,0.00568582,43954.8,43954.79,43954.78,43954.77,43953.7,43952.68,43948.41,43945.12,43944.81,43944.8,0.14557885,0.3986232,0.01,0.057,0.052,0.37074176,0.02273815,0.051,0.08195765,0.04
2022-03-03 01:01:00,43980.53,43980.54,43980.55,43981.22,43983.96,43986.67,43989.28,43989.58,43994.95,43994.96,1.06,0.0055,0.27258658,0.052,0.057,0.052,0.00215932,0.03392549,0.09119432,0.13442115,43961.92,43959.85,43959.84,43959.28,43959.27,43959.15,43958.75,43956.04,43956.03,43953.35,0.09,0.01,0.02273175,0.14557885,0.09,0.02273189,0.76270596,0.09154005,0.04,0.057
